Event_ID,Line,Station,TS,Part_No,Part_Description,BOM_Valid,Torque_Nm,Temp_C,Pressure,Defect,VIN,Supplier,Supplier_Name,Supplier_Country,Work_Order,Work_Order_VIN_Valid,Tool_ID,Tool_Description,Tool_Valid,Inspection_Source,Scrap_Reason,Scrap_Reason_Description,Energy_kWh,Warranty_Claim,Plan_Production,Shift,Sensor_Anomaly,Cycle_Time_Seconds,Cycle_Time_Minutes,Cycle_Time_Valid,Cycle_Time_Anomaly,Rework,Cleaning_Issues
EVT-01217,GA-2,STN-02,2025-04-07 05:46:46,456-DEF,Rear Suspension Module,True,39.88,88.7,40.6,None,5NHU7AVHFJC4Y5ZG5,SUP-09,Nova Sensor Systems,South Korea,WO-2025087,True,T-102,Torque Gun,True,camera,S4,Sensor Fault,2.74,No,105,C,False,,,True,False,False,
EVT-01218,GA-3,STN-01,2025-05-12 15:04:10,303-PQR,Door Lock Module,True,26.11,92.11,46.9,None,SR1WBR6772L6T5V10,SUP-02,Precision Motion Works,Germany,WO-2025146,True,T-101,Fixture Clamp,True,camera,,,2.31,No,119,B,True,,,True,False,False,
EVT-01219,GA-2,STN-07,2025-09-22 18:32:47,789-GHI,Steering Rack,True,64.67,92.5,51.2,None,BNY0V2EMUY115012L,SUP-11,Vector Drive Components,USA,WO-2025024,True,T-107,Seal Applicator,True,camera,,,2.95,No,112,B,False,430.0,7.17,True,False,False,
EVT-01220,GA-2,STN-07,2025-06-04 11:57:04,456-DEF,Rear Suspension Module,True,80.48,89.61,34.4,None,PJ93TH630WBBEUH28,SUP-09,Nova Sensor Systems,South Korea,WO-2025110,True,T-107,Seal Applicator,True,camera,S4,Sensor Fault,3.04,No,105,A,True,383.0,6.38,True,False,False,
EVT-01221,GA-3,STN-02,2025-04-19 15:14:50,101-JKL,Battery Cooling Harness,True,58.34,82.5,42.2,None,U3TWZ65RJ3XJJ807C,SUP-05,Prime Casting Solutions,Japan,WO-2025157,True,T102,,False,sensor,S4,Sensor Fault,3.32,No,119,B,False,209.0,3.48,True,False,False,invalid_tool_id
EVT-01222,GA-1,STN-01,2025-07-01 16:15:00,789-GHI,Steering Rack,True,57.32,115.89,33.9,None,9K3GKA4MH1N6P9T7L,SUP-11,Vector Drive Components,USA,WO-2025109,True,T-101,Fixture Clamp,True,sensor,S4,Sensor Fault,2.75,No,125,B,True,15119118.0,251985.3,False,True,False,invalid_cycle_time
EVT-01223,GA-3,STN-07,2025-02-09 06:34:02,101-JKL,Battery Cooling Harness,True,41.31,97.4,44.6,None,P5LDX4R231Y4PBKKR,SUP-05,Prime Casting Solutions,Japan,WO-2025164,True,T-107,Seal Applicator,True,camera,S1,Material Defect,3.49,No,118,A,False,124.0,2.07,True,False,False,
EVT-01224,GA-1,STN-01,2025-07-03 15:23:55,456-DEF,Rear Suspension Module,True,48.25,87.78,34.1,None,VLP2241AFV3C40XAM,SUP-09,Nova Sensor Systems,South Korea,WO-2025272,True,T-101,Fixture Clamp,True,sensor,S4,Sensor Fault,2.44,No,123,B,False,10194399.0,169906.65,False,True,False,invalid_cycle_time
EVT-01225,GA-2,STN-09,2025-06-11 21:31:57,456-DEF,Rear Suspension Module,True,61.0,85.8,50.0,None,BM3HYZJCKV2DLPV84,SUP-09,Nova Sensor Systems,South Korea,WO-2025021,True,T-109,End-of-Line Scanner,True,sensor,,,2.49,No,115,B,False,265.0,4.42,True,False,False,
EVT-01226,GA-1,STN-02,2025-03-07 16:06:22,123-ABC,Front Axle Assembly,True,62.53,82.6,36.0,None,8CV57TPB0DS7JAMJM,SUP-02,Precision Motion Works,Germany,WO-2025042,True,T-102,Torque Gun,True,manual,S4,Sensor Fault,2.29,No,124,B,False,394.0,6.57,True,False,False,
EVT-01227,GA-3,STN-09,2025-03-16 13:44:29,303-PQR,Door Lock Module,True,43.66,80.0,41.3,None,9RXS7F139FY2RAJEG,SUP-02,Precision Motion Works,Germany,WO-2025271,True,T-109,End-of-Line Scanner,True,manual,S3,Assembly Error,3.17,No,120,A,False,860.0,14.33,False,True,False,invalid_cycle_time
EVT-01228,GA-2,STN-02,2025-02-12 18:06:28,101-JKL,Battery Cooling Harness,True,24.89,91.9,51.4,None,WP6E0N8Z4YBBM0J33,SUP-02,Precision Motion Works,Germany,WO-2025069,True,T-102,Torque Gun,True,camera,S2,Torque Failure,3.31,No,111,B,True,237.0,3.95,True,False,False,
EVT-01229,GA-2,STN-01,2025-09-22 18:17:00,789-GHI,Steering Rack,True,50.8,94.6,45.8,None,BNY0V2EMUY115012L,SUP-11,Vector Drive Components,USA,WO-2025024,True,T-101,Fixture Clamp,True,manual,S1,Material Defect,2.23,No,115,B,False,,,True,False,False,
EVT-01230,GA-3,STN-03,2025-12-17 05:09:32,202-MNO,Brake Cylinder,True,64.36,80.28,47.1,None,TEY9BPBCC12T89D85,SUP-02,Precision Motion Works,Germany,WO-2025063,True,T103,,False,camera,S4,Sensor Fault,4.37,No,113,C,False,401.0,6.68,True,False,False,invalid_tool_id
EVT-01231,GA-2,STN-02,2025-06-11 21:09:15,456-DEF,Rear Suspension Module,True,46.82,96.7,52.3,None,BM3HYZJCKV2DLPV84,SUP-09,Nova Sensor Systems,South Korea,WO-2025021,True,T-102,Torque Gun,True,sensor,S4,Sensor Fault,2.97,No,109,B,False,645.0,10.75,False,True,False,invalid_cycle_time
EVT-01232,GA-3,STN-02,2025-06-14 16:33:55,789-GHI,Steering Rack,True,49.37,87.4,45.0,None,3K9JB79ZK65XRPLRF,SUP-05,Prime Casting Solutions,Japan,WO-2025070,True,T-102,Torque Gun,True,camera,,,3.42,No,117,B,False,127.0,2.12,True,False,False,
EVT-01233,GA-3,STN-07,2025-07-12 07:48:00,101-JKL,Battery Cooling Harness,True,59.26,122.0,46.6,None,5HK1B6F84YA061XZZ,SUP-05,Prime Casting Solutions,Japan,WO-2025296,True,T-107,Seal Applicator,True,sensor,S3,Assembly Error,2.51,No,110,A,True,661.0,11.02,False,True,False,invalid_cycle_time
EVT-01234,GA-3,STN-01,2025-03-11 14:35:45,303-PQR,Door Lock Module,True,54.57,80.78,36.0,None,LR1BM85R4EBS3WZAS,SUP-01,Atlas Fasteners,India,WO-2025072,True,T-101,Fixture Clamp,True,manual,,,3.16,No,113,B,False,,,True,False,False,
EVT-01235,GA-2,STN-02,2025-12-15 18:31:00,789-GHI,Steering Rack,True,41.11,58.2,42.0,None,CD6T1R7PC1SRDYYTZ,SUP-01,Atlas Fasteners,India,WO-2025107,True,T-102,Torque Gun,True,camera,S3,Assembly Error,3.39,No,105,B,True,360.0,6.0,True,False,False,
EVT-01236,GA-3,STN-05,2025-08-22 09:40:00,202-MNO,Brake Cylinder,True,62.73,82.4,33.9,None,FMRM5GGBP16FGSYJP,SUP-09,Nova Sensor Systems,South Korea,WO-2025036,True,T-105,Press Tool,True,manual,S2,Torque Failure,5.22,No,119,A,False,40.0,0.67,True,False,True,
EVT-01237,GA-1,STN-07,2025-05-18 18:26:02,123-ABC,Front Axle Assembly,True,28.15,63.61,49.5,None,C2ZHY79RBSUF7C3SS,SUP-09,Nova Sensor Systems,South Korea,WO-2025080,True,T-107,Seal Applicator,True,sensor,,,3.32,No,115,B,True,261.0,4.35,True,False,False,
EVT-01238,GA-1,STN-09,2025-06-19 09:17:00,303-PQR,Door Lock Module,True,42.43,81.7,49.4,None,8SJ0K4C9YBPNSY0C4,SUP-05,Prime Casting Solutions,Japan,WO-2025009,True,T-109,End-of-Line Scanner,True,sensor,S2,Torque Failure,2.51,No,123,A,False,364.0,6.07,True,False,False,
EVT-01239,GA-1,STN-07,2025-11-03 18:53:00,123-ABC,Front Axle Assembly,True,84.56,89.2,35.7,None,BA0TY9SSTNDZ1ETH5,SUP-09,Nova Sensor Systems,South Korea,WO-2025293,True,T-107,Seal Applicator,True,manual,S3,Assembly Error,3.65,No,117,B,True,235.0,3.92,True,False,False,
EVT-01240,GA-3,STN-02,2025-11-08 14:06:00,101-JKL,Battery Cooling Harness,True,61.0,85.4,42.9,None,0SX6L87PTCG8S7RSE,SUP-02,Precision Motion Works,Germany,WO-2025105,True,T-102,Torque Gun,True,camera,,,3.18,No,119,B,False,360.0,6.0,True,False,False,
EVT-01241,GA-2,STN-05,2025-08-03 09:04:00,789-GHI,Steering Rack,True,54.77,95.0,48.7,None,B8457BFZX373WJVAC,SUP-05,Prime Casting Solutions,Japan,WO-2025115,True,T-105,Press Tool,True,manual,S4,Sensor Fault,4.45,No,106,A,False,345.0,5.75,True,False,False,
EVT-01242,GA-3,STN-01,2025-04-08 10:02:44,303-PQR,Door Lock Module,True,48.96,96.9,32.4,None,A1CW7MZZCJ4R1ST2L,SUP-09,Nova Sensor Systems,South Korea,WO-2025054,True,T-101,Fixture Clamp,True,sensor,,,2.89,No,115,A,False,,,True,False,False,
EVT-01243,GA-1,STN-05,2025-12-10 08:19:37,456-DEF,Rear Suspension Module,True,54.16,98.11,52.3,None,5HZ8Y43EWH5RT2DZ7,SUP-09,Nova Sensor Systems,South Korea,WO-2025217,True,T-105,Press Tool,True,camera,S4,Sensor Fault,4.81,No,123,A,False,217.0,3.62,True,False,False,
EVT-01244,GA-3,STN-05,2025-10-19 18:00:56,202-MNO,Brake Cylinder,True,63.75,100.3,39.5,None,CJE8T3BB9S4Y1W4DY,SUP-11,Vector Drive Components,USA,WO-2025052,True,T-105,Press Tool,True,manual,S3,Assembly Error,4.3,No,115,B,False,116.0,1.93,True,False,True,
EVT-01245,GA-1,STN-05,2025-07-17 15:35:37,202-MNO,Brake Cylinder,True,45.29,99.7,48.7,None,MZXF5SDZLX4STXG4P,SUP-05,Prime Casting Solutions,Japan,WO-2025129,True,T-105,Press Tool,True,camera,,,4.91,No,116,B,False,23.0,0.38,True,False,False,
EVT-01246,GA-2,STN-07,2025-04-24 20:56:00,303-PQR,Door Lock Module,True,51.2,94.78,71.6,None,18VGBYR71TB1FG24V,SUP-11,Vector Drive Components,USA,WO-2025231,True,T-107,Seal Applicator,True,sensor,,,3.67,Yes,113,B,True,195.0,3.25,True,False,False,
EVT-01247,GA-2,STN-03,2025-09-09 18:30:00,789-GHI,Steering Rack,True,64.36,98.39,32.9,None,0UJ89WW2FFPES2SVC,SUP-09,Nova Sensor Systems,South Korea,WO-2025100,True,T-103,Vision Alignment Rig,True,camera,S4,Sensor Fault,3.52,No,111,B,False,36.0,0.6,True,False,False,
EVT-01248,GA-2,STN-01,2025-10-15 16:57:20,202-MNO,Brake Cylinder,True,44.47,84.1,32.5,Reject,GYV8VV12WZ0RD3VTY,SUP-02,Precision Motion Works,Germany,WO-2025019,True,T-101,Fixture Clamp,True,camera,S3,Assembly Error,3.48,No,113,B,False,,,True,False,False,
EVT-01249,GA-3,STN-01,2025-06-17 15:11:45,303-PQR,Door Lock Module,True,53.04,82.9,50.6,Repair,G6JEALRE7Z0SNP7J6,SUP-05,Prime Casting Solutions,Japan,WO-2025280,True,T-101,Fixture Clamp,True,camera,S2,Torque Failure,2.01,No,118,B,False,,,True,False,False,
EVT-01250,GA-2,STN-05,2025-01-01 20:00:45,303-PQR,Door Lock Module,True,40.9,98.4,33.2,None,RLPPT8TZPZLXCFAXS,SUP-01,Atlas Fasteners,India,WO-2025288,True,T-105,Press Tool,True,manual,,,4.27,No,115,B,False,373.0,6.22,True,False,False,
EVT-01251,GA-1,STN-01,2025-03-22 16:57:00,123-ABC,Front Axle Assembly,True,53.35,89.2,23.3,None,3AA2S0XZM74ZXCMHD,SUP-11,Vector Drive Components,USA,WO-2025209,True,T-101,Fixture Clamp,True,manual,,,2.45,No,119,B,True,,,True,False,False,
EVT-01252,GA-3,STN-02,2025-05-16 12:09:42,789-GHI,Steering Rack,True,64.97,90.11,68.0,None,83CZ7PMK9H8DE71R3,SUP-09,Nova Sensor Systems,South Korea,WO-2025289,True,T-102,Torque Gun,True,manual,,,2.83,No,116,A,True,27.0,0.45,True,False,False,
EVT-01253,GA-2,STN-02,2025-10-21 12:41:11,123-ABC,Front Axle Assembly,True,45.8,100.4,38.9,None,FLLDMGLXY5WDUUMF2,SUP-01,Atlas Fasteners,India,WO-2025295,True,T-102,Torque Gun,True,manual,,,3.5,No,115,A,False,80.0,1.33,True,False,False,
EVT-01254,GA-3,STN-05,2025-03-04 16:24:04,456-DEF,Rear Suspension Module,True,43.76,94.6,39.1,None,DHXYCX6ZSA75DC1UY,SUP-01,Atlas Fasteners,India,WO-2025200,True,T-105,Press Tool,True,sensor,,,3.84,No,119,B,False,505.0,8.42,True,False,False,
EVT-01255,GA-1,STN-05,2025-08-25 08:22:26,303-PQR,Door Lock Module,True,59.06,98.0,44.3,None,UXY5ZDH3X57GDHKXR,SUP-11,Vector Drive Components,USA,WO-2025196,True,T-105,Press Tool,True,sensor,,,4.15,No,116,A,False,206.0,3.43,True,False,False,
EVT-01256,GA-3,STN-09,2025-12-20 11:58:32,202-MNO,Brake Cylinder,True,63.55,100.1,45.6,None,RNW63HX5LW1KTWC94,SUP-05,Prime Casting Solutions,Japan,WO-2025179,True,T-109,End-of-Line Scanner,True,manual,S4,Sensor Fault,2.55,No,112,A,False,392.0,6.53,True,False,False,
EVT-01257,GA-1,STN-03,2025-09-09 07:01:11,789-GHI,Steering Rack,True,72.32,82.9,33.7,None,ASRZZEGUV91JGJUH3,SUP-02,Precision Motion Works,Germany,WO-2025064,True,T-103,Vision Alignment Rig,True,camera,,,4.33,Yes,118,A,True,430.0,7.17,True,False,False,
EVT-01258,GA-3,STN-05,2025-12-21 21:02:55,202-MNO,Brake Cylinder,True,39.27,94.0,44.5,None,2HP3ZTFBENM0UN6AY,SUP-01,Atlas Fasteners,India,WO-2025075,True,T-105,Press Tool,True,sensor,S4,Sensor Fault,5.18,No,119,B,False,493.0,8.22,True,False,False,
EVT-01259,GA-1,STN-09,2025-12-06 07:32:54,303-PQR,Door Lock Module,True,64.46,80.61,35.8,None,YYC9XJFNTFDUN93FU,SUP-11,Vector Drive Components,USA,WO-2025238,True,T-109,End-of-Line Scanner,True,manual,,,1.89,No,123,A,False,393.0,6.55,True,False,False,
EVT-01260,GA-1,STN-05,2025-02-25 10:35:49,101-JKL,Battery Cooling Harness,True,53.04,97.2,52.7,Reject,ZDNGRP56BZJP7C6RW,SUP-05,Prime Casting Solutions,Japan,WO-2025226,True,T-105,Press Tool,True,sensor,S2,Torque Failure,5.36,No,119,A,False,410.0,6.83,True,False,False,
EVT-01261,GA-3,STN-01,2025-12-19 14:13:37,123-ABC,Front Axle Assembly,True,53.65,89.5,46.3,None,84305FE1F56V2UL03,SUP-05,Prime Casting Solutions,Japan,WO-2025162,True,T-101,Fixture Clamp,True,manual,S1,Material Defect,3.22,No,113,B,False,,,True,False,False,
EVT-01264,GA-3,STN-05,2025-02-12 12:45:50,123-ABC,Front Axle Assembly,True,57.02,79.3,49.8,None,BWKL084FDSPZF2JYJ,SUP-11,Vector Drive Components,USA,WO-2025277,True,T-105,Press Tool,True,sensor,S4,Sensor Fault,3.61,No,113,A,False,153.0,2.55,True,False,False,
EVT-01265,GA-3,STN-05,2025-11-04 20:35:17,303-PQR,Door Lock Module,True,53.75,94.0,38.7,None,6TUNX8EY6XASRW3YN,SUP-11,Vector Drive Components,USA,WO-2025125,True,T105,,False,camera,S3,Assembly Error,4.57,No,118,B,False,224.0,3.73,True,False,True,invalid_tool_id
EVT-01266,GA-3,STN-07,2025-07-17 10:14:00,123-ABC,Front Axle Assembly,True,56.81,100.61,47.4,Repair,74PE1PV6N9BT1U5U1,SUP-02,Precision Motion Works,Germany,WO-2025284,True,T-107,Seal Applicator,True,manual,S2,Torque Failure,2.55,No,116,A,False,287.0,4.78,True,False,False,
EVT-01267,GA-2,STN-07,2025-11-25 20:51:00,202-MNO,Brake Cylinder,True,40.19,94.3,37.6,None,XZDVKRVXZVJPCEW7H,SUP-09,Nova Sensor Systems,South Korea,WO-2025171,True,T-107,Seal Applicator,True,manual,S3,Assembly Error,2.99,No,113,B,False,360.0,6.0,True,False,False,
EVT-01268,GA-3,STN-05,2025-09-04 13:00:49,123-ABC,Front Axle Assembly,True,52.43,80.6,63.3,None,PYLMZSU8CG90MY7AB,SUP-11,Vector Drive Components,USA,WO-2025189,True,T-105,Press Tool,True,manual,,,5.47,No,114,A,True,287.0,4.78,True,False,True,
EVT-01269,GA-2,STN-05,2025-08-06 20:43:39,101-JKL,Battery Cooling Harness,True,49.47,98.5,71.0,None,Z0JSPVS0WHTYVJW35,SUP-05,Prime Casting Solutions,Japan,WO-2025165,True,T-105,Press Tool,True,camera,S1,Material Defect,4.94,No,112,B,True,39.0,0.65,True,False,False,
EVT-01270,GA-3,STN-03,2025-05-17 19:25:49,123-ABC,Front Axle Assembly,True,54.98,85.5,43.4,None,FMD23VF30J496ETJ8,SUP-11,Vector Drive Components,USA,WO-2025195,True,T-103,Vision Alignment Rig,True,manual,S4,Sensor Fault,4.07,No,114,B,False,199.0,3.32,True,False,False,
EVT-01271,GA-1,STN-03,2025-11-10 20:54:56,202-MNO,Brake Cylinder,True,55.69,92.39,35.5,None,HSU67F2GERZ8LBKZZ,SUP-01,Atlas Fasteners,India,WO-2025160,True,T-103,Vision Alignment Rig,True,manual,S1,Material Defect,4.19,No,120,B,False,236.0,3.93,True,False,False,
EVT-01272,GA-2,STN-09,2025-06-23 07:25:26,456-DEF,Rear Suspension Module,True,41.82,89.1,49.8,None,9MM211LDA81ZR6E9K,SUP-05,Prime Casting Solutions,Japan,WO-2025158,True,T-109,End-of-Line Scanner,True,sensor,S4,Sensor Fault,2.4,No,114,A,False,350.0,5.83,True,False,False,
EVT-01273,GA-1,STN-01,2025-10-24 13:43:22,303-PQR,Door Lock Module,True,57.22,91.2,53.5,None,6BSZRPDNPCK03AF4U,SUP-02,Precision Motion Works,Germany,WO-2025239,True,T-101,Fixture Clamp,True,sensor,,,2.23,No,120,A,False,,,True,False,False,
EVT-01274,GA-1,STN-02,2025-12-05 16:50:55,789-GHI,Steering Rack,True,58.04,86.5,38.7,None,J8J7KVEKAUK11RJD8,SUP-05,Prime Casting Solutions,Japan,WO-2025243,True,T-102,Torque Gun,True,sensor,S1,Material Defect,2.24,No,124,B,False,184.0,3.07,True,False,False,
EVT-01275,GA-1,STN-02,2025-11-08 07:22:36,101-JKL,Battery Cooling Harness,True,58.24,101.3,53.8,None,F07ZGVD6PP7F6B1L8,SUP-09,Nova Sensor Systems,South Korea,WO-2025153,True,T-102,Torque Gun,True,manual,,,2.7,No,122,A,False,124.0,2.07,True,False,False,
EVT-01276,GA-2,STN-02,2025-02-02 20:21:00,202-MNO,Brake Cylinder,True,38.86,95.3,45.3,None,D4SXL67C7HR5NN5GC,SUP-01,Atlas Fasteners,India,WO-2025097,True,T-102,Torque Gun,True,sensor,S2,Torque Failure,3.04,No,114,B,False,81.0,1.35,True,False,False,
EVT-01277,GA-1,STN-05,2025-11-19 06:54:14,101-JKL,Battery Cooling Harness,True,60.08,98.3,51.8,None,RNGX23YREJP3L26ZB,SUP-11,Vector Drive Components,USA,WO-2025258,True,T-105,Press Tool,True,manual,S1,Material Defect,4.81,No,115,A,False,304.0,5.07,True,False,True,
EVT-01278,GA-3,STN-05,2025-12-09 15:56:00,202-MNO,Brake Cylinder,True,60.28,92.22,41.8,None,P8SRM39SDJ6FD01EG,SUP-09,Nova Sensor Systems,South Korea,WO-2025257,True,T-105,Press Tool,True,manual,,,5.29,No,114,B,False,300.0,5.0,True,False,False,
EVT-01279,GA-3,STN-01,2025-04-02 17:42:20,202-MNO,Brake Cylinder,True,65.18,95.11,40.4,None,A984VWKZSMKLKY8YG,SUP-01,Atlas Fasteners,India,WO-2025014,True,T-101,Fixture Clamp,True,sensor,S1,Material Defect,3.33,No,112,B,False,,,True,False,False,
EVT-01280,GA-2,STN-01,2025-08-11 05:25:12,202-MNO,Brake Cylinder,True,55.39,97.39,37.2,None,6ARZY5L4PEUTUB0B7,SUP-11,Vector Drive Components,USA,WO-2025031,True,T101,,False,manual,S4,Sensor Fault,2.08,No,114,C,False,,,True,False,False,invalid_tool_id
EVT-01281,GA-1,STN-01,2025-09-06 14:59:48,303-PQR,Door Lock Module,True,56.71,90.11,42.0,None,LPSEBSX2GVKB6MY01,SUP-11,Vector Drive Components,USA,WO-2025137,True,T-101,Fixture Clamp,True,sensor,S4,Sensor Fault,2.16,No,115,B,False,7688812.0,128146.87,False,True,True,invalid_cycle_time
EVT-01282,GA-3,STN-02,2025-08-07 12:08:46,101-JKL,Battery Cooling Harness,True,43.45,80.5,21.8,None,EU1UA0YWMPF0BLJ3N,SUP-02,Precision Motion Works,Germany,WO-2025180,True,T-102,Torque Gun,True,sensor,,,2.62,No,117,A,True,166.0,2.77,True,False,False,
EVT-01283,GA-2,STN-03,2025-01-17 09:32:12,303-PQR,Door Lock Module,True,44.06,88.22,48.2,None,56DESG881UB9FZZ9X,SUP-09,Nova Sensor Systems,South Korea,WO-2025139,True,T-103,Vision Alignment Rig,True,camera,,,3.59,No,110,A,False,119.0,1.98,True,False,False,
EVT-01284,GA-2,STN-02,2025-01-20 19:44:37,123-ABC,Front Axle Assembly,True,38.76,81.3,51.4,None,GL197F0SLFS9A0GDS,SUP-09,Nova Sensor Systems,South Korea,WO-2025045,True,T-102,Torque Gun,True,camera,,,2.7,No,115,B,False,387.0,6.45,True,False,False,
EVT-01285,GA-2,STN-01,2025-05-11 12:09:08,789-GHI,Steering Rack,True,44.78,99.78,46.0,None,D8B2AM1HGC0TNPL8X,SUP-02,Precision Motion Works,Germany,WO-2025127,True,T-101,Fixture Clamp,True,sensor,S2,Torque Failure,2.33,No,113,A,False,,,True,False,False,
EVT-01286,GA-1,STN-03,2025-06-17 14:04:32,101-JKL,Battery Cooling Harness,True,48.96,91.72,35.9,Reject,SD4T0TK49JVN7T65K,SUP-01,Atlas Fasteners,India,WO-2025003,True,T-103,Vision Alignment Rig,True,sensor,S1,Material Defect,4.44,No,120,B,False,392.0,6.53,True,False,False,
EVT-01287,GA-2,STN-02,2025-01-11 10:17:58,101-JKL,Battery Cooling Harness,True,64.36,83.3,46.3,None,6HB3TUW4CHFUM574H,SUP-09,Nova Sensor Systems,South Korea,WO-2025242,True,T-102,Torque Gun,True,camera,,,2.82,Yes,115,A,False,,,True,False,False,
EVT-01288,GA-1,STN-09,2025-01-03 17:31:00,456-DEF,Rear Suspension Module,True,60.79,85.72,44.4,None,P1JPCE47TT8J9VA25,SUP-01,Atlas Fasteners,India,WO-2025143,True,T-109,End-of-Line Scanner,True,camera,,,3.1,No,123,B,False,267.0,4.45,True,False,False,
EVT-01289,GA-2,STN-03,2025-10-21 10:06:31,202-MNO,Brake Cylinder,True,42.64,92.8,41.1,Repair,8EEFDZ51WCAJG101D,SUP-01,Atlas Fasteners,India,WO-2025255,True,T-103,Vision Alignment Rig,True,manual,S2,Torque Failure,2.89,No,111,A,False,85.0,1.42,True,False,False,
EVT-01290,GA-3,STN-03,2025-07-08 12:11:44,101-JKL,Battery Cooling Harness,True,45.39,89.9,47.4,Repair,EU1UA0YWMPF0BLJ3N,SUP-02,Precision Motion Works,Germany,WO-2025180,True,T-103,Vision Alignment Rig,True,manual,S4,Sensor Fault,3.25,No,114,A,False,,,True,False,False,
EVT-01291,GA-2,STN-03,2025-11-05 08:29:38,303-PQR,Door Lock Module,True,57.94,97.4,32.1,None,E53K31VWDJH2PAGNP,SUP-11,Vector Drive Components,USA,WO-2025028,True,T-103,Vision Alignment Rig,True,sensor,S4,Sensor Fault,4.01,Yes,112,A,False,398.0,6.63,True,False,False,
EVT-01292,GA-2,STN-05,2025-01-20 19:52:15,123-ABC,Front Axle Assembly,True,21.62,84.6,18.2,None,GL197F0SLFS9A0GDS,SUP-09,Nova Sensor Systems,South Korea,WO-2025045,True,T-105,Press Tool,True,sensor,S1,Material Defect,3.98,No,107,B,True,271.0,4.52,True,False,False,
EVT-01293,GA-1,STN-02,2025-05-21 16:21:00,456-DEF,Rear Suspension Module,True,50.49,81.61,52.1,None,GPR1E62N3RR2XM3J1,SUP-02,Precision Motion Works,Germany,WO-2025077,True,T-102,Torque Gun,True,sensor,S1,Material Defect,2.83,No,118,B,False,6.0,0.1,True,False,False,
EVT-01294,GA-3,STN-07,2025-11-04 20:40:54,303-PQR,Door Lock Module,True,55.08,80.3,41.7,None,6TUNX8EY6XASRW3YN,SUP-11,Vector Drive Components,USA,WO-2025125,True,T-107,Seal Applicator,True,manual,S1,Material Defect,3.27,No,118,B,False,337.0,5.62,True,False,False,
EVT-01295,GA-2,STN-09,2025-12-17 07:51:43,202-MNO,Brake Cylinder,True,79.36,78.1,21.5,Repair,JTAWRY1Y1CCDED7U0,SUP-02,Precision Motion Works,Germany,WO-2025283,True,T-109,End-of-Line Scanner,True,sensor,,,3.09,Yes,113,A,True,403.0,6.72,True,False,False,
EVT-01296,GA-3,STN-02,2025-01-17 08:33:12,789-GHI,Steering Rack,True,40.29,79.2,52.2,Reject,JNML4XGS98CGDS9SD,SUP-02,Precision Motion Works,Germany,WO-2025286,True,T102,,False,manual,S2,Torque Failure,3.47,No,119,A,False,249.0,4.15,True,False,False,invalid_tool_id
EVT-01297,GA-1,STN-07,2025-07-11 17:53:47,789-GHI,Steering Rack,True,41.62,92.39,40.7,None,8D3PDKXDGTDPUP6PS,SUP-05,Prime Casting Solutions,Japan,WO-2025104,True,T-107,Seal Applicator,True,sensor,S1,Material Defect,3.7,No,120,B,False,325.0,5.42,True,False,False,
EVT-01298,GA-1,STN-05,2025-01-07 16:29:42,789-GHI,Steering Rack,True,40.19,83.8,45.6,None,9K3GKA4MH1N6P9T7L,SUP-11,Vector Drive Components,USA,WO-2025109,True,T105,,False,camera,S1,Material Defect,4.77,No,117,B,False,266.0,4.43,True,False,False,invalid_tool_id
EVT-01299,GA-1,STN-03,2025-06-19 09:04:07,303-PQR,Door Lock Module,True,55.59,80.6,34.0,None,8SJ0K4C9YBPNSY0C4,SUP-05,Prime Casting Solutions,Japan,WO-2025009,True,T-103,Vision Alignment Rig,True,manual,S1,Material Defect,3.8,No,124,A,False,266.0,4.43,True,False,False,
EVT-01300,GA-2,STN-02,2025-02-08 19:07:38,456-DEF,Rear Suspension Module,True,22.44,101.4,32.0,None,ETSA00YWKK0CPHY0B,SUP-09,Nova Sensor Systems,South Korea,WO-2025297,True,T-102,Torque Gun,True,manual,S3,Assembly Error,2.87,No,110,B,True,331.0,5.52,True,False,False,
EVT-01301,GA-2,STN-05,2025-10-09 05:50:50,202-MNO,Brake Cylinder,True,44.47,87.11,37.9,None,JE8JN8WG3MD7V0G45,SUP-02,Precision Motion Works,Germany,WO-2025294,True,T-105,Press Tool,True,manual,S4,Sensor Fault,5.4,No,110,C,False,701.0,11.68,False,True,False,invalid_cycle_time
EVT-01302,GA-1,STN-03,2025-08-08 11:01:57,202-MNO,Brake Cylinder,True,50.29,78.72,49.5,None,F8K5GBABPJ1TE8X9V,SUP-01,Atlas Fasteners,India,WO-2025117,True,T-103,Vision Alignment Rig,True,camera,S3,Assembly Error,3.24,No,120,A,False,286.0,4.77,True,False,False,
EVT-01303,GA-3,STN-07,2025-05-16 05:53:27,123-ABC,Front Axle Assembly,True,21.11,93.89,48.2,None,5PPYA8SNMBB3SNXZY,SUP-02,Precision Motion Works,Germany,WO-2025192,True,T-107,Seal Applicator,True,manual,S1,Material Defect,2.56,No,113,C,True,120.0,2.0,True,False,False,
EVT-01304,GA-2,STN-05,2025-12-23 16:10:50,123-ABC,Front Axle Assembly,True,43.86,86.6,46.3,None,6C9145WVVRLVYV3ZE,SUP-02,Precision Motion Works,Germany,WO-2025049,True,T-105,Press Tool,True,camera,,,5.44,No,106,B,False,304.0,5.07,True,False,True,
